"2","@FaZe_Rain more like thank you ive been sick for 5 days and because of you i have something to help me get through the flu thanks so much!!!"
"0","i seriously feel like im getting sick again i JUST got over the flu why am i immunocompromised"
"2","I asked if the flu shot would get me sick they said no and here I am a day later sick as hell"
"2","I have been in bed for 3 days now sick with what we think is the flu"
"2","New comic!! Vicious cycle of the flu , mostly because I've been sick all week:( Full comic: http:// rosiannarabbit.com/post/141157443 289 … pic.twitter.com/DY0nBZCzxU"
"0","@DemorieStark @ashleyynjb I've been feeling sick all day too. The flu is going around really bad."
"0","Having the flu and a cold st the same time sucks big camel dicks ! #sick #stepbrothersquote"
"2","Can you pass the flu to your #pets ? Take a sick day with your #cat & read up to keep your pets healthy & virus-free: http:// ow.ly/ZxMrk"
"2","Sick , Sick , Sick : Job Interviews, Job Search, and the Flu "" by @AceWsu on @LinkedIn https://www. linkedin.com/pulse/sick-job -interviews-search-flu-jennifer-lasko …"""
"0","Oh joy, girl I've been working with all week is sick with he flu . So she wants someone to cover her shift. In before I'm sick too though."
"0","Bianca are sick since yesterday she got flu , i hope she get well soon"
"0","I called in sick cause helllooo I have the flu ?? And one of my coworkers thinks I'm playing"
"2","Still a thunder fan....but ill be pretty sick if KD leaves, like flu type sick"
"0","@Franklin_Graham I wanted to be there today Mr. Franklin..I am sick with the flu but I was with all of you in spirit. Praise God."
"2","@Ashton5SOS I feel sick , I think it's flu . what to do?"
"0","Is it proper gym etiquette to go when you have the flu ?! It's arm day #fitness #arms #sick #hmmmm #workout #gym"
"2","Sick , Sick , Sick : Job Interviews, Job Search, and the Flu https:// lnkd.in/e2Z74vD"
"2","Sick , Sick , Sick : Job Interviews, Job Search, and the Flu "" by @AceWsu on @LinkedIn https://www. linkedin.com/pulse/sick-job -interviews-search-flu-jennifer-lasko …"""
"0","@AnyaRousselle oh well. Lol. I wasn’t allowed to visit if I was sick so it was inevitable it would happen now. But it’s only a cold. No flu ."
"2","AS law off tomorrow, I am off sick with flu , my manager will be calling you all to explain,please pass my tweet on to everyone you can"
"2","Sick of being sick . Sinus infection and flu go away."
"0","Not gonna volunteer to write 4,500 words again in less than 48 hours when I'm sick with the flu #crazy"
"2","@stufromoz t’was yesterday actually, but rather sick with cold/ flu thing :-("
"2","Can i say how much fun it is to move house with the flu ....ugh! Day 3 of #Tamiflu #sick #imknackered"
"0","Today's lesson: just because you aren't sick to your stomach does not mean you don't have the flu . #lessonlearned"
"2","In bed dying of flu for the past 2 days & now hooked on @BBC series' #TheNightManager and #Thirteen ! #TV #Drama #pickmeup #flu #sick #dying"
"2","more like winnie the  Flu "", 'cuz i'm getting "" Sick "" of his bullshit!!!!"""
"2","Both kids sick with the flu . My home is at Biosafety Level 4. Here's my wife and I as we bring our oldest some water pic.twitter.com/mAEpLxkmlE"
"2","Hope you haven't gotten sick this year. Here are 4 ways to stay healthy this #flu season! http:// bit.ly/20oLsbs pic.twitter.com/PkVA63KUwb"
"2","How am I spending spring break? Sick with the flu , in my bed, watching all the twilight movies ️"
"2","@JohnnyNBA Kobe was sick with the flu . He played okay but his mates did the trick. I remember that game vividly."
"2","@strixtle he's sick with flu but never know"
"0","It's my only day home and I'm sick Who came to PPBos with a flu ?"
"2","@ChrisLoesch @mctomkat873 marcorubio debated while sick with flu . NO excuse for @DonaldJTrump or @JohnKasich Weenie cowards. #NeverTrump"
"2","<-- At work with the flu so I can save my sick days for LOE concerts."
"4","@KLipMart Parks & Rec is an *ideal* binge watch, sick or not. Be sure to keep watching til you get to the flu episode! @BlytheWoolston"
"2","I told my professor during my midterm that I was just as sick as Jordan in the flu game. He replied with, You better play like Jordan too."""""
"2","when the lady saw my passport picture she was like wow you look different"" k well I was sick w/ bronchitis & the flu so how bout u don't"""
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","@GP_NET I've been sick for over a week with 41C temp, stomach flu , and bronchitis."
"2","Hi Folks, Sorry about the interruption of astrological interpretations. I've been sick with the flu . I should be... http:// fb.me/3EkwauN6i"
"0","Day 6 of the flu from hell. Finally starting to feel a bit like myself again. Haven't been this sick in years. I'm so over it."
"0","My instructor went home sick and found out she has the flu !"
"0","I loooove getting sick it's not like I had anything else to do anyways! oh the flu ? of course hit me up, what did u say a cold? duh!"
"2","If you are sick w/ flu then welcome to life as a Knick fan! #feelinglike pic.twitter.com/Hin64nJW3X"
"2","Me and Shrushti are both at home sick with the flu . I think we have some weird Indian bond. SOS"
"0","I hate throwing up more than any other kind of sick . So this stomach flu is killing me. Someone smother me with a pillow"
"0","I hate being sick , but I am an expert at having the stomach flu / food poisoning."
"2","Do you feel pity for people when they're sick with a flu ? — yes https:// l.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NM46DTZKI6ZXZ6VG5HDP4LNPPKSR3JW3SHEZGMURB3K65LSUS4FQXGKFAS2EQ343F2MDZ3PFBG64AADDDCB5TTEL7FA7ACSIXBTCTPDHLDQWS3GEAX2TEXHHMCIPFAUQTQ47EGVTUS23LGNIRVWGCKGYODHR3GLRXM4FCYZKVD …"
"2","Flu Season is Peaking. Will You Get Sick ? http:// bit.ly/1Lqo6z2"
"2","Whats the point of a flu shot if I'm already sick"
"2","I'm sick with the flu , but there is no Dodger game on radio or TV to keep my mind off being sick . pic.twitter.com/EShbCiMADH"
"2","This is the longest I've been sick with the flu ever. Its been 7 days. I think Ive crossed the peak of it yesterday, so fingers crossed"
"0","Everyone in my family has been sick the past week Except me.. Oh I better not get the flu too"
"2","I'm as humble as they come, but my shoe game lit I ain't make the all stars but I'm flu game sick"
"0","I look like I'm sick with the flu without makeup on"
"0","@KellyandMichael wishing I had gotten a flu shot after watching your show sick"
"0","@michaelstrahan @KellyRipa watching your show while sick makes me wish I had gotten a flu shot..."
"2","Breakfast in bed while I'm sick with the flu ... Thanks kristinwinford https://www. instagram.com/p/BDBSELQtD1Tr yLTQb_zPvfvsbON27DIimjCExw0/ …"
"2","Sick asf#The flu ?"
"0","@VonGeez_ im so sick . I need a dr. I think i have the flu"
"2","FLAME ONE SICK FLU SEASON DIR P NOBLE - http://www. mycitymydream.com/node/videos/fl ame-one-sick-flu-season-dir-pnoble …"
"2","@NicponSamantha who the frick eats tacos when they're sick ??? MAYBE THAT'S WHY YOU HAVE THE FLU"
"0","I'm Feeling Sick && I Aint Got The Flu Boy Im Missing You"
"2","He sick and forever annoying me and mom. Its just the flu . Geez"
"2","So after all the doctor visits it goes, Chica: Flu ; Nathan: Flu ; Lianna: Ear infection; Me: God knows what. At least the dogs aren't sick ."
"2","@HotEmoMom420 if you have mental illness/disease, getting sick can be just as bad or even worse than getting sick with the flu or a cold"
"2","Day u had something really important by u get sick #flu #bug"
"0","I'm so dam sick but all these dang presentations & and midterms make it harder on my flu"
"2","@JP_Brewer I see what ya did there  sick "" I got the flu . GET IT lol x10"""
"2","Sick I got the flu"
"0","Via my snapchat story I look bumb and I'm sick . Someone told me I look like Jordan during the flu game That really made my day"
"0","I have the flu . I hate this — feeling sick"
"2","seriously FUCK the flu , fuck being sick , and fuck everything that comes with it."
"0","I got the flu shot and this is the second time I have gotten sick since then"
"2","@TiradoNando why? Im sick . I have the flu . Goodmorning"
"2","Flu seasons in high gear so they say. Flu shot people are getting sick . These masks are for what? #flu #mandatedmask #bs #nursing #bullies"
"2","Trying to convince myself that I'm sick from #SXSWedu withdrawals, and not that I might have the flu for the first time in my life."
"2","@_MEDUSV the flu shot gets you sick"
"0","Studies have shown that have sex 3 times a week lowers your chances of getting sick like a cold or the flu"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","@arianaarmijo01 I am having to reschedule because I am so sick ! I have been running fever and have the flu"
"0","Why flu season god im sick badly going to stay in bed all day guess"
"2","My jazzy sick .she got the flu .im working on it.she want to watch… https://www. instagram.com/p/BDBLWV0n1did A4gy0BJ_DmSwu093R0Cc5hJOSg0/ …"
"0","@ms_msecret oh my. You too ?? I went to the ER yesterday. I have the flu .ugh. Feel better. Sick girl over here hope you don't have the flu"
"0","Okay so I've been laying in bed for three days in a row now and I'm so sick and tired of it. How awesome, having the flu"
"2","SICK PERSON #BLAIRSTOWN TWP: 64 YOM / FLU - 5 CEDARVILLE RD"
"2","I'd rather be sick with the flu at home"
"4","Being sick means I can pass Donut to my mom, who had the flu shot, for the day so I can watch Gossip Girl in my pjs guilt free, right?"
"0","9 days of flu horror in the snurk family home.. and still not out of the woods. #snurkbedding #sick http:// fb.me/7FHQJ3vB2"
"2","The same people at work are ALWAYS sick . Mix in a flu shot next year you animals. #gridprobs"
"0","I'm sick I have been throwing up cause I have been sick with the flu not going to school cause I am throwing up every 5 minutes n the flu"
"2","Fight flu . Move and pump adrenaline. [but know your limit if you're really sick plz.… https://www. instagram.com/p/BDBD_V8RUSo/"
"2","Avoid vaccination and becoming sick this flu season, go the healthy way | flu #healthy #vaccination http:// bit.ly/1PfzZWC"
"2","let's play do i have the flu or have i made myself physically sick from worrying over the uchicago admission decision that comes out today"""""
"0","My theraphist is sick and she shaked my hand… Maybe i'm lucky and catch a flu too"
"2","Uber drivers got the one employee who enjoys teaching tourists to use the fare machine sick with the stomach flu . #realreasonnoMETRO"
"2","im sick , jer. im having a flu atm."
"0","Why do they make these packages of cold and flu medicine so hard to open... not like sick people aren't feeling bad and weak enough.."
"2","BOOST OUR PRECIOUS UP NOW WITH SAMBUCOL! IT REALLY WORKS!!:) Is your precious very prone to flu and fall sick ... http:// fb.me/AJRXvyeV"
"0","This flu is really getting me down #sick #FluSeason"
"0","Oh my god everyone at work is getting this horrible flu , I'll be so upset if I get sick"
"0","I feel so sick . Sore throat. Flu . Headache. Whatever it is, you name it."
"2","@rickastley @BBCRadioStoke @jameswattuk Listening from Holland ! Advantage of being home sick with the flu ."
"2","I'm just going to chant I'm not sick "" and drink shit ton of water and hope this flu gives up. It has worked so far."""
"2","Home sick with the flu , sent Mars to daycare. First time home without him, keep hearing phantom cries while watching TV."
"2","@neferetproduct did I miss the first one ? I've been sick with the flu ."
"0","I am so sick like the flu Getting money like a Jew Spent 100 on my Jewels Feel like santana with my Juelz"
"0","I just got a flu shot a month ago WHAIIII AM I SICK"
"0","@fussballsusie it sucks Robben is sick ! He just gets back in form and out again for flu"
"2","@thatchamdad Oh dear, is it the flu ? Let's hope you don't get sick as well. Good luck!"
"2","I just want to not have the flu anymore like I'm sick of looking really suspicious cause I keep sweating everywhere for a start"
"2","#Chemtrail #Flu - #Disability Known as “ #Aerotoxic #Syndrome ” = #Air #Sick #OPChemtrails https:// twitter.com/ReddingRosamon d/status/710080863220932608 …"
"0","Harrison is sick with the flu , poor guy, keeping him in my prayers! -Elizabeth"
"2","Sick this morning? How to Stop #Flu in Its Tracks with a Solid #Mobility Strategy #IThero http:// bit.ly/1L7tW8h pic.twitter.com/gbMClbxHue"
"0","Called in sick for the fifth day in a row and she has the cheek to ask what's wrong with me . I have the flu you cabbage"
"0","DONT FORGET TO VOTE 4 ME EVEN THO IM HOME SICK WITH THE FLU"
"4","@9SuperVillain Yep! I was gifted the cold and flu from my adorable nephew. (If I call him adorable it'll make me feel better that I'm sick .)"
"0","I literally just got over the flu like 2 weeks ago & now I'm getting sick again SWEEEEET"
"2","@nathaliegalleg0 so sick , like literally sick with the flu while taking up our finals"
"0","Was sick with the flu & laid up in bed for 2 solid days. It has been like 8 years since I was last that sick with the flu . Flu shot this yr?"
"2","Every 2nd person is sick . WTF! #allergies #stomachbug #flu #SpringFever"
"2","@_Music2mySoul_ I'm sick think I got the flu"
"2","Genuinely think I have the flu , so sick"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","I'm gonna stay in & work from home today. Kids got me sick with the flu . I need a nurse."
"2","Need I remind you that I dont need the fuckin swine flu to be a sick pig, you're addicted, I'm dope"
"4","@sandra_phoenix sick in bed with the man flu but good and how are you legendary Sandy?"
"0","Note to self: taking flu medicine when you're sick with a stomach virus doesn't help your symptoms it just makes you slightly buzzed"
"0","Glad my sis got to the doctor...the flu is wicked and yes, she had the flu shot. Was around someone very sick ."
"2","Riley & Rebecca: Reid's at home sick with the the flu he picked up from his kids. Oh how the mighty have fallen... pic.twitter.com/gL8IHzDzQ3"
"2","Pngen nya rehat tidur Tpi gk bisa n gk nyamn skli Efek batuk, flu ,pusing cmpur jdi stu.. — feeling sick"
"0","Last post for 24 hrs my sugar plum has the flu and unfortunately I'm getting sick too operation… https://www. instagram.com/p/BDAtDinM7bG/"
"0","So sick with the flu going on 2 weeks Omg I wish it would go away I can't believe how miserable and debilitating it is my body is so weak"
"2","I'm sick .. flu struck.."
"0","@Ryanair @GOSH_IRELAND because I'm currently sick with bad flu , feel and look horrible"
"2","Sick Beard: Download Finished: Parks and Recreation - 3x02 - Flu Season"
"2","@AnabelleArgento it must be flu season if Russ and Maria are sick"
"0","I hate being sick having the flu is the worst"
"2","Just read a post about someone whose employer insists she comes to work despite sick note for severe ' flu . Multi-level stupidity."
"0","Worst timing to come down with the flu 󾌡 — feeling sick"
"0","Great now I'm stuck in bed with the flu ... I hate being sick"
"2","@harrisjakarta cause i'm sick , i have a really bad flu :( thank you for asking bb <3"
"2","Is now a good time of year to get a flu injection? http:// bit.ly/1TcZFHB #running #comrades #flu #illness #sick #healthy"
"2","Avoid vaccination and becoming sick this flu season, go the healthy way | flu #healthy #vaccination http:// bit.ly/1PfzZWC"
"0","Eish Flu Got Me Down As F**k Hate Being Sick"
"0","Stomach flu time 󾌹not ignoring anyone just being sick . Will be back when I feel better."
"0","Day 8 of being ill. The flu sucks. Such a waste of good planet time! #TheFlu #flu #notacold #sick #ill"
"0","I can hear the possums calling. One must have realised the grapes are ready so calling all his mates. JB sick with flu , me no gun licence"
"2","Had flu for weeks now , sick !"
"2","Everyone is sick with the flu ... I've seen better days."
"0","I'm sick fml!!! I got the flu ...."
"0","@LIAMDUNBAH in literally so sick I can't move like its the flu fam have you never had it it's like you're dying"
"0","Not feeling it today woke up got the kids cold and flu sore throat #sick @grglazing … https://www. instagram.com/p/BDAaxrZgBAj/"
"2","@JT_Sasser I'm positive for Type B. Received a flu shot 2 months ago. Sitting here sick as a dog."
"0","When I'm sick I automatically think I have the flu , no a cold, pneumonia, cancer"" lol"""
"2","I'm sick . Like hectic flu sick . Best believe I'll be DRIPPIN in unreasonably priced attire For me. Never for them"
"2","What do you do when you're sick with the flu & can't sleep? #allnightchessathon"
"0","had a constant fever induced dream that just filled my head with blurryface scream all throughout the night and now I feel sick hashtag flu"
"0","What kind of sick game is my body playing..fought strep throat, then fought another cold, now I have the stomach flu ???!!!!! Are you serious"
"0","@IamTalia__ dont like my tweet. You sick as a foo. You gone mess around n get me the flu ."
"2","That's right! Sweeney Todd: The Demon Barber of Fleet Street #goodnight #backtobed #sick #flu pic.twitter.com/CUJsrsuu7Z"
"2","Bless my housemates for putting up with my sick useless self and fetching me cold& flu goodies"
"0","stomach flu is brutal tho, never been so sick in my life.."
"0","i give the fuck up, now i've got some sort of stomach flu idk i'm so done with being sick all the damn time"
"2","Flu game sick !"
"2","Home sick with the #flu , sucks big time!"
"2","#Not Feeling Well#Sick #Flu #Bad Weather https://www. instagram.com/p/BDAHKZ0yIWXj oZOea7xgtfbsOqqG8YADTiXYlA0/ …"
"0","風邪を引いた。。。yesterday's work was horrible and was so sick , had a flu ..... #selca #nomakeup pic.twitter.com/wq7RIlIxlh"
"2","Aaaaa! Men am sick flu is killing me"
"0","@Yustace_DC @95GJ @LukeYoungwoo you get sick from a cold Yusufu! Not a flu"
"2","when ur getting sick all over again .. flu part 2"
"2","@LukeYoungwoo @95GJ every time I've gotten the flu shot I became sick within 2 months"
"2","sick with the fucking flu"
"2","You knew I waz sick like da Flu"
"0","I've been sick with the flu all day and my roommates have been taking care of me"
"0","I literally never get sick and I was explaining what's wrong with me to my mom and she's like Kel you have the flu ..."
"0","@jenren5977 @JRay617 @RealJohnGII had to podcast last night's show BC I've been sick with the flu . The show is the highlight of my day"
"2","@RSBNetwork @DanScavino While home sick w/ flu , relied on @RSBNetwork to bring me live rally feeds. Made me feel better!"
"2","Moms got the flu . Brooke is sick . Im taking care of both of them. Ambulance across the st. Storm moving in... I drove home at 11:30 fmlrn"
"2","Day 13 of being sick . I'm so over this.. Get the memo already throat, nose, and chest! #Flu"
"4","gotta love the peak of flu season. so many lung diseases going around :( hope all you sick beautiful people get well soon! :)"
"2","#sick f... This flu is knocking the shit outta me !!"
"0","I've now been in bed for over 24 hours straight. The flu is kicking my ass. I can't even remember the last time I was this sick ."
"2","Them flu game 12's sick I might just do them early"
"0","#Flu shot, you have let me down this season! Can't believe I'm this #sick ! I've been knocked down hard. #sickday #FeelingSick"
"2","Everyone is getting sick ...but let's be real..I don't have time in my schedule for the flu"
"0","*max has been sick with the flu for multiple days and my mom wont let him get ice cream* Max: put me up for adoption, honestly"
"0","Well I've been sick all day with the stomach flu . Hope tomorrow is a better day for me."
"2","What was the point of the flu shot if I got this sick anyways"
"2","@Imhighyoulow Let's be sick together.. but umm do you have any cold and flu pills?"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","So my little sister is getting sick & my mom thinks I gave her the flu . I'm sorry I didn't have a facemask to walk around the house in"
"0","I feel beyond sick I better not have the flu"
"0","Last weekend, I was so sick . I got flu , and I just slept. I woke up only at mealtime. I went to first classmate gathering and ate porkslice."
"0","Sick with the flu . The worst part is being able to do nothing to ease the writhing pain of your stomach! #theworst #aintnobodygottimeforthis"
"4","@Stacyloohoo @ms_tlovee Home sick with the flu . So I'm passing time on Twitter. Hope you're doing fine since I don't see you much"
"2","@McJuggerNuggets I need this fallow back please i have been sick with the flu"
"0","@synesthetecas i'm calling in sick i'm gonna have the flu tomorrow i can Feel it"
"2","when your bored and @AlexTCorea and @EvanneElizabeth are sick with flu pic.twitter.com/YaNkY39GAE"
"0","@VonJodiePaige Call in sick with the flu or something or say you have a broken foot and its pissy g you off."
"0","How do I make it through the winter without getting sick and then it gets nice and I get the fuckin swine flu pretty much"
"2","What Did They Do To Ya?? Who Gave The Flu To Ya?? I Know You Sick Of The Things These Niggas Do To Ya"
"2","@JeremyKappell Have you eluded the flu that's going around? I've been sick for a week now."
"0","@kaitlyntbrown and I'm on sick leave i got the flu right now"
"2","I can already tell that I'm starting to get sick and supposedly Bob has the flu , fucking great."
"2","Did nigga @LilTunechi bar is to sick Fo DA flu he that #musictruth #ilOVEmytune pic.twitter.com/O5YilrXBou"
"0","This kid just threw up everywhere and had the flu chills and all.....if I get sick ...again. Ima be pissed. Piiiiiiiisssssed."
"2","Take out dinner for tonight: Walgreens. #sick #flu #fuckfeelingsick pic.twitter.com/uRAZ4e0t2H"
"2","Update, I may be loser in who can survive longest against the flu . I feel slightly sick ."
"2","When the person who got you sick has the flu ...,"
"0","@TheTwoMikes Man flu ? No, he's got man of the people flu .. He must associate feeling sick with being poor, and he sounds bloody skint"
"0","@megantheginger I literally haven't been this sick in years omg I got a flu shot I'm so mad @life and my body"
"2","@MDowdLambert @dianedegroat @SimmonsSLIS @2nickels I unfortunately was sooo sick w the flu that day. It was pretty devastating to miss"
"0","@AsapTatum I couldn't. would honestly make me sick to my stomach. If Trump is the dry heaves then Hillary or Bernie are the Flu w diarrhea"
"0","I almost forgot what today was! I was sick with the flu yesterday and today totally slipped my… https://www. instagram.com/p/BC_rH90pfkS/"
"2","Hey y'all my lil dude is sick with the flu . Please pray. https://www. instagram.com/p/BC_qf6VpIfKr WiKrhFeppTtcWGbrSWIj1ifhlw0/ …"
"0","I think I'm catching the flu from my family yet all I'm worried about is my bf getting sick .."
"0","Sick . Flu . Missing my son's orchestra concert. But watching the Power Of Salad And Milkshakes"
"0","Ugh. Second day off sick tomorrow, guys. Stay healthy. This strep/ flu /cold combo is no joke."
"2","@KingAubreyking2 no the flu makes you sick"
"2","Miserable and sick with the flu ."
"0","still sick from this flu shot and since I work for the hospital now I have no choice but to get it every single damn year"
"4","@Avicii mr Tim if you could send two tickets for me and my sick friend @paddy08lfc he's got the flu , it would cheer him right up"
"2","i'm sick w the flu , haven't had a real meal in days, and all i want is dunkin donuts lmk"
"0","Feeling sick ,, flu . Cn't withstand tha headache -:)"
"0","No streaming today, boyfriend is still home sick with the flu and watching Netflix. I can't play WoW or OW when Netflix is going. lol"
"2","Know which flu vaccine you are getting http:// bit.ly/1TcZFHB #running #comrades #flu #illness #sick #healthy"
"2","#springbreak is here and we refuse to be sick - we are avoiding the #flu by losing the booze and… https://www. instagram.com/p/BC_j5PPjgZJ/"
"0","Literally sick as shit Wtf I hope I don't have the flu or sum shit"
"0","I hate being sick , feels like I have the flu"
"2","I am so sick , upper respiratory infection, flu , pneumonia on top of double pink eye :( I will get back to your emails asap!"
"0","Guess who is sick now. This girlie, so feeling like I have been hit by the Flu bus."
"0","After working 6 days in a row, plus an OT day, taking care of 3 patients in isolation for the Flu and half of my coworkers are sick"
"2","#sick #flu #blech #tired #recliner #games #wait #notsobad #doingfinethanks"
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"0","@MaryOski Thanks. Yikes--I was just thinking cold/ flu back when I heard he was sick . Poor Duby!"
"2","@eternalclara when I was sick with the flu a few weeks ago my mom made some weird tea thing that helped but it might sound gross 2 u"
"2","i dont wanna be sick anymore, why is the flu a thing"
"2","Child 1 gets sick . Okay. Child 2 gets sick . Inevitable. Then child 1 gets it *again*? What is this--Duck, Duck, Flu ?"
"0","@booklovinggal can someone give me a link to the hair. I've been sick with flu . Missing out!!"
"2","@eBooksByCrooks1 currently I'm sick as a dog with the flu & RSV virus... Will letchya know..."
"0","Mom now has the flu . I would say I'm the last stronghold but I've gotten sick today already so it's just a matter of time for me"
"2","@NickHexum well now that 311 day is over @XXXShowtimeXXX and i sick with the flu . #recooptime #middlefingertotheflu . #311daywasawesome"
"2","Im mcdjb ill slaughter U so sick i almost caught a flu /Some bitches yeah i fought a few #rap #music #lyrics #listen https:// youtu.be/njcUr3gIXq8"
"0","I think I've got the flu — feeling sick"
"0","Trying every remedy in the book to get over this flu so that I can be on tv tomorrow and write my column. I'm rarely sick . I HATE IT..."
"0","I'm so tired of being sick ...having the flu AND strep is the worst!"
"0","It took me almost two weeks to stop being sick from the flu completely"
"0","My flu is gone but this codeine cough syrup tastes nice, I should finish the bottle, won't be sick again until next year vele"
"0","@jaksunshine I've been sick for the last three days, the flu so I had to take off work and missed classes for a day. But other than dying"
"0","I'm in so much pain. The kind you get when you're sick with the flu and it sucks because I'm motivated to draw so I just get sadder"
"2","Loving life right now #flu #cold #beechams #sick #blackcurrant https://www. instagram.com/p/BC_aTnagGgn/"
"4","Flash back one year ago today: my first day in the Eretz. Now home sick with the flu , remembering a great experience pic.twitter.com/ILDaGdHiHS"
"0","When I'm sick all I do is think about sex I'm sorry I'm about to catch a flu"
"0","Sick with the stomach flu and now can't go to sis' birthday. Been crying all day"
"0","Ugh. I haven't been this sick in a long time. Wondering if I have the flu ."
"2","No videos this week guys. I am sick with the flu . http:// youtu.be/F9zNwyjf__s?a"
"0","My dad said come take care of him and got the flu I ain't going over there and getting sick ."
"2","I just made a double batch of Chicken Pot Pies for my Famdamily. My Mom is Sick with the Flu and she's been... http:// fb.me/7NcwtKiMv"
"4","@TimLihoreau - and finally ... just got sick for the second time this winter: that's right folks! Déjà flu !i thank you Tim - and goodnight!"
"2","Flu season in full swing, but many sick employees still go to work http:// kare11.tv/1SPZnFX via @KARE 11"
"2","I think I'm coming down with the damn flu again? Son of a bitch. I despise getting sick . Anyone know how I can avoid getting sick ? lol."
"0","@designingdonna No, I'm not really into flu shots. I feel so crappy though & I'm still going to work. Can being sick re-trigger depression?"
"0","i've been feeling like i've had a killer hangover/ flu for 4 days straight now.... haven't drank..... just dyin' a sick death"
"2","I'm home sick with the flu so am searching for articles using cute babies"" as the search term, in an effort to... http:// fb.me/MiHP34NB"""
"2","@jemelehill Thankful I was home sick with the flu today - classic show!"
"0","ugh this has been a long day. fuck the flu . — feeling sick"
"2","If I thought I was sick last week; I'm the most sick now! #killme #onmydeathbed #slowlyrotting #flu #fawk"
"0","This flu is no fun: back with a vengeance. #sick #flu"
"0","Ken what fuck this I'm calling in sick tomorrow then day after that doctors appointment"" then Friday ""I've got the flu "" see you Monday!!!"""
"2","I'm so sick of that same old flu"
"2","Oh dear ! I haven't been this sick for years ... #flu #fluseason"
"0","Having the flu means my sick typing sent me to a site for a chicken store instead of the @RoosterTeeth store."
"2","Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic)."
"2","How I spent the morning. After a trip to the doctor, the verdict is: sick . But not flu or strep. Just sick . pic.twitter.com/KpCt4bod1m"
"2","I've been so emotionally sick lately. like I have the flu , but in my head"
"4","happy bday to my sick bby @sarah_hall5 :(( don't let the flu ruin ur day. I luv u a lot ps get well soon!!!! pic.twitter.com/BUbf487MbN"
"2","Height of fashion #flu #sick #coolkid #haterblockers pic.twitter.com/DoeUmNCQkl"
"2","Ballin on u niggas, im flu game sick"
"0","I've been sick since Sunday morning. I don't know if it's food poisoning, the flu , or what. But one thing I DO know....is that it sucks!"
"2","Came down w/ the flu . Taking it as a personal affront to my immune system. Viral audacity of the micro bio-cosmos. (I don't do"" sick well)."""
