4;Guess who's sick :-_- Thanks to weather change, flu shot and my own stupidity from reading books and getting 3 hours of sleep a night
4;1) I'm from Vancouver Canada & i met you guys at playland! 2) I LOVE quesadillas & pizza 3) I'm currently sick with the flu
4;@SHO_Homeland @Showtime Binge watched all 5 seasons while sick w/the flu last week. Cant wait for season 6! Best show on TV.
4;Hope everyone had a lovely Christmas! I've been home sick with the flu watching all the Star Wars movies in memory of #CarrieFisher
4;hi baby I have been sick have a flu and cold I love you baby I know you are busy just take care love
4;Good morning! Finally gained enough strength to play @BandaiNamcoUS GOD EATER: RESURRECTION. Flu sick . #PSVita pic.twitter.com/pZ72d0xDyY
4;Sick in bed with the stomach flu , and the only thing I'm doing is watching #ChasingCameron and eating soup @camerondallas I love you
4;hello im gna be inactive for a couple days bc im v sick w the flu ! i love u all
4;Love your videos. They made me feel tons better while sick with flu thanks for the many laughs and also glad Wolfie jr is ok.
4;@TheAnfieldWrap thought I'd listen to AFQ while violently ill with the flu . Cheers for the segment on being sick , made me laugh
4;That is good... did you enjoy and relax? I was sick with flu most of last week... finally getting better
4;Santa gave me the present of a flu this Christmas wow thanks Santie I really love being sick !
4;@danisnotonfire @AmazingPhil sick w the flu on Christmas watching gamingmas and bloopers. Thanks for the videos! Looking forward to 2017!
4;great episode tonight. So glad you did it. Made my evening while being sick with the flu
4;@andreabarber cracking up with this episode again when home sick with the flu lol. Love this outfit and matching luggage pic.twitter.com/GZHDz0nudm
4;made me laugh and takes a lot these days!! Still sick with this Flu ...going to Doc Tuesday. Hope you all had a Merry Christmas.
4;She's sick with the flu , but so happy to surprise my little sis with Hamilton tickets @Lin_Manuel @HamiltonMusical #oct2017 pic.twitter.com/D62Fizgypp
4;Yay what a Christmas, everyone in my family is sick with the flu #merrychristmas
4;thanx hunny,you too,still sick with the flu how's your tooth,hope better,ly
4;((Hello all!!! I'm still alive as I promised I ALWAYS will be.. I just got back into the country and am sick with flu but Merry Christmas))
4;Merry Christmas all! I've been sick with the flu for the past few days. Any who, good night to you all! Merry Christmas!
4;@JackBaran :))))) hi i'm home sick with a flu on christmas u know what to do pic.twitter.com/rzVZmAK58q
4;Sick with flu all week. But kept good company by Rebus, Clarke, etc in @Beathhigh The Falls. Happy Xmas! Hope to see you in NYC in '17
4;I just the love the rain! P.s I'm sick ! not to fun! Go away! Flu ! Tomorrow is Christmas Eve!
4;I will personally treat myself to some fancy food along with my mom. We're both sick with the flu though :/
4;@Rockettes , how bout you all come down with the same flu on Inauguration Day!! I'm sure you have sick time!! ps I wrote an email 4 you!
4;Starting to #feel slightly #human again! Who's up and ready for #FeelGoodFriday ? #flu #sick #ItWontRuinChristmas pic.twitter.com/g8g8r7i3wr
4;Hello, I have been ver sick with the flu ...Just getting over it I think...but...Just to make sure you all know.
4;Yes we got it! Thanks :D I like the typo on the last name on envelope haha :D. Sorry would have replied earlier but been sick with the flu https:// twitter.com/ScotianOaks/st atus/810919505773924352 …
4;11. Oh yeah, I also got my first flu shot ever this year. Pretty sure that saved me from some sick days
4;Watching @NBCThisisUs again, this time with my daughter, home sick with flu . Season 1 Ep. 1. It's better the second time!
4;thanks sis, a certified nurse, for smothering me with her presence i am now sick with her life threatening flu
4;Cool, I love getting sick from getting a flu shot... #bodyhatesme
4;thats brilliant mate, yeah good, just came down with the flu haha so a bit sick , but still good
4;It’s #cold and #flu #season so be sure to take extra care of your #diabetes ! Management is different when #sick so talk to your #dr ! #tcoyd pic.twitter.com/jOT4sQjIwP
4;Dear Tweeps, I'll reply to your messages tomorrow or the next day. Deathly sick with the flu . But I still love you all. I'll be back. #MAGA !
4;I'll tell ya how I got sick , small children with the flu that's how HAHA it's k tho I love my nephews
4;awesome vid preston you really make me happy when i am sick with the flu keep up the amazing work ^^ and take your time =3
4;you really cheer me up mitch with your videos when i am sick with the flu keep up the amazing work and take your time ^^
4;Im sick with the flu and tøp made my day so much more better #tylerjoseph #joshdun #twentyonepilots @tylerrjoseph @joshuadun t y |-/ pic.twitter.com/wPWMzs9uFy
4;sick with the flu but getting better! cannot wait to see my cub! Only 1 more day of nursery & then it's madness & cuddles till the new yr!
4;Brought my favorite movies, candy, a teddy bear & chicken noodle soup to my house when I was sick with the flu & took care of me https:// twitter.com/mo_cain/status /810669909659283462 …
4;@rickspringfield @cw_spn Had an awesome time thanks for doing your show even being sick with the flu pic.twitter.com/RGRcZSHq26
4;@rickspringfield @cw_spn Had an awesome time thanks for doing your show even being sick with the flu pic.twitter.com/DtYMH8XBWg
4;Quite sick today (not hungover just flu lol) so it will be a perfect bed & edit Day!
4;Home w/ my sick baby girl (fever/ flu symptoms). Watching @CornerstoneChpl live! Join me? Click link in their bio then hit watch live.
4;I love getting sick right before midterms
4;Brittany I'm almost as funny as you, almost, not quite there yet. I'm sick w/ the flu & watching wrestling, wrastlin'
4;So happy I am off for the next two days bc my honey baby is sick with a flu !
4;Brady is really sick with the flu so I texted Eunsun and told her to tell him I loved him and this was his response. I love this kid. pic.twitter.com/47Yy1bbsBC
4;Lots of Glamberts are sick with colds/ flu atm! One of my dear Twitter friends who isn't sent this! There's an Adam pic for every occasion! pic.twitter.com/vLyoWLvOFx
4;yes super long ago!! I am good again was sick / flu and family also and work super busy but all good now, how are you mate ??
4;Sick with the flu watching Home Alone on CBC at 5 in the morning w/ @nivosupremo ! The most wonderful time of the year!
4;Winter Break is coming up for the kids, it is getting colder outside, don't get sick now! Get your #flu shot @Publix pic.twitter.com/nRhtjMdIjB
4;ANYONE can get the #flu ! Even if you are healthy you can still get sick . Best protection is to get your #fluvax today! #FluFactFriday pic.twitter.com/iY1EA32MiB
4;Sick kid ( Flu ) is just relaxing enjoying Super MARIO Run. @NintendoAmerica pic.twitter.com/9ZhhwUM2Cp
4;Good morning everyone I have been like death warmed over sick but on the mend fuck you flu hahaha happy friday y'all
4;You know you have flu when you need to sneeze and try the 'look at the light' tip and instead you just blind yourself and pass out #sick
4;@chipsy231 HI ; great pictures- just talking to Steve in Pa. i told him to get into Universalhub. He is sick with the flu and says -HI-.
4;Hey Brother, I'm okay, yes I'm starting to feel better, I've been sick for 3 going on 4 days, yes I have the flu , no don't worry I'll be ok https:// twitter.com/itz_travie/sta tus/809496839619837952 …
4;Coworker: ur sick but ur still pretty Me: awe thanks *cough cough Cheerful heart is good medicine. Blessed beyond the flu pic.twitter.com/hlUlTIpJkX
4;Very cool! No worries. I've been holed up in my bedroom since the weekend, sick with the flu . I look like a Z!
4;I'm in bed sick with the flu . One thing that's made my day better is hearing my daughter, in her room, singing Nightingale by Leonard Cohen.
4;@klgandhoda this teacher is home sick with the stomach flu . Don't get to see you often. Love the hair Kathy!
4;IT'S @starwars ROUGE ONE IN AN HOUR! just dressed up & thanks for your DMs asking about me been sick I've got a flu you fuckin' rule guys! pic.twitter.com/eM54ivzmdN
4;Taehyungie.. do you sick ?? Keep health You are flu and cough Drink warm water a lot,always wearing jacket Take care I'm worry pic.twitter.com/whYImfwlF6
4;@BTS_twt Taehyungie.. do you sick ?? Keep health You are flu and cough Drink warm water a lot,always wearing jacket Take care I'm worry pic.twitter.com/71PE3hRDQi
4;@BTS_twt Taehyungie.. do you sick ?? Keep health You are flu and cough Drink warm water a lot,always wearing jacket Take care I'm worry
4;THANKS BOB. but sick as usual now with bad cold/or flu . enjoy. Merry Christmas & Happy New Year buddy.
4;oh yeah! because I'm sick ( flu ). let's sleep and watch videos all day!!!
4;The look you give someone when they says “you should get oot of yer sick bed - It'll do you good #flu pic.twitter.com/ylh9BgOWwV
4;Home sick today. I'm watching @danisnotonfire and @AmazingPhil video's to make me feel better. Aka The Joy of Illness and MAN FLU !
4;haha I do! My sis in law sends a pic every day and I told her it's creepy! mate, I'm sick ! In bed with a flu type thing
4;I am sick in bed, but @TheDailyShow with @Trevornoah is making it all good! #Flu #ComedyCentral
4;Sick with the flu watching my two fave you-tubers and mommas-to-be @emilynoel83 and @zabrenaxo !!
4;When she sick with the flu but still shows up for dinner looking gorgeous; with a smile on her face. #weareblessed
4;Been sick with cold/ flu for 2 days. Catching up with my awesome twitter friends!
4;You sick In bed with the flu arguing with everybody on Twitter you might as well send it if you so confident you that pretty https:// twitter.com/sydfreakingney y/status/807800118309220352 …
4;@Lizetteagenbach I send for you a little gift....today I m sick .... I don t know alergy or flu ....Sice three days I have caugh!!! pic.twitter.com/VW8f3H6Adq
4;It's a dreary, rainy #Saturday morning & I'm at home sick with the flu . Good thing I got some fabulous... http:// fb.me/5MQPiHoOr
4;@MatPatGT I'm sick with the flu and watching the live stream Feeling a little better XD Thanks both of you, appreciate it
4;@lukebilyk1 Holiday Joy was amazing and so cute! Especially when you're sick with the flu and in bed all day
4;you are very welcome. And other than being sick with the flu I'm doing good lol.
4;Day 5 home sick w/ flu .. watching marathon fav show @joannagaines @chippergaines pic.twitter.com/MTXDdJ4tAo
4;When your sick they bring you Thera flu I love tea lol #bringsmelife #feelinbetter
4;@JColeNC I'm call you j.cold because you love to shine in the wintertime aka MR.DECEMBER YOU WILL ALWAYS REMEMBER aka Cole flu to sick .
4;Am sick (hello flu ) and bedridden but got a nice reading ^^ pic.twitter.com/VDizt7dKta
4;Now off to bed with Netflix <3 #Netflix #rest #sick #flu #evening
4;I remember having the flu that December and first seeing the video from my sick bed. I LOVE this song https:// twitter.com/oldschool80s/s tatus/806911311355453440 …
4;Sometimes the universe has a strange way of making you slow down and take a break! #sick #flu #shouldhavegotmyflushot pic.twitter.com/MzHYWRbDe6
4;Ferris Flu-ller's Day Off - Make sure your day off is spent driving a Ferrari, not sick with the flu . #PutFluInAFilm @CDCFlu pic.twitter.com/6WOj6xZbtR
4;Happy #TittyTuesday ! See something that you like? //I think all of my friends are sick with the flu too. Will reply soon pic.twitter.com/Q6fgEc6B0E
4;yes it was very fun!! When we did our wedding registry I was sick with the flu so it wasn't fun then! Lol but it was good today
4;Sick as is awesome or do u have tha flu https:// twitter.com/ohhkristinaa/s tatus/805986879308906496 …
4;thanks I think @misfit_cali got me sick but maybe it's the flu :(
4;The only pro to being sick rn is that I can binge watch @HeathHussar in the vlogs every night before bed with my cold& flu drink
4;I love Lauren so much. So I'm pretty sure I'm getting sick again and she walks in my room this morning with vitamins and flu medicine
4;@BSCCPodcast just got laid off, and sick with the flu , and I haven't stopped laughing listening to your podcast. A huge thanks.
4;ha ha ha ha ha ha, this is GREAT! Love it. Too funny. Made me laugh when I'm home sick with flu symptoms this morning.
4;RT NWAPodCast: Hey Everyone TheREV1031 is sick with the Flu so we are on hold with recording a new episode just bare with us #PodernFamily …
4;Hey Everyone @TheREV1031 is sick with the Flu so we are on hold with recording a new episode just bare with us #PodernFamily @TangentBoundPC
4;Called in sick today. Damn flu . On the plus side, im finally gonna get to watch the latest @ThatKevinSmith film @yogahosers !
4;@TeddyRiley1 You are messing me up sick in bed with the Flu watching #SoulTrainAwards got out of bed and danced your entire set pic.twitter.com/Y8l3olKy4h
4;when you're sick with the flu and your bestie brings by 9 Love Comes Softly movies (thanks @LCLibraries !), ginger ale & applesauce. pic.twitter.com/ZMBPvpCXlY
4;Laying in my bed sick the flu but still happy cuz I found a picture of @edsheeran in the shirt I bought from @EACH_hospices pic.twitter.com/dDMwLWv66p
4;Currently laying in bed, sick with the stomach flu & watching old Britney Spears videos on YouTube. How's everyone else's Friday night???
4;@RichLowry you are clearly SICK . Why on earth are you on TV tonite? Take a nyquil and go to bed! sounds like you have the flu !
4;No better way to spend my sick day with the flu than watching @hansonmusic on our new 70 blaring the sound bar. It's almost like I'm there. pic.twitter.com/WgHSjeSHcp
4;I'm sick with flu . But my medicine and happiness is listen @30SECONDSTOMARS songs. pic.twitter.com/f3uPPIYotT
4;@I_Am_The_Tick Friday/Weekend greetings pal & Twitter lol. I figured i say hi 1st. Evil is currently sick with the Justice Flu . A Keen day!
4;Me, the flu , with Bob in my bed. ( Sick means watching more movies). Lemonade. pic.twitter.com/Ze8lWmgy1k
4;I love getting sick like getting the flu or the common cold it is very warm and nice
4;@iamNATHANCARTER feeling better already.What other way to cure the flu other than watching the man himself #Sick #TodayIStartedLovingUAgain pic.twitter.com/FcJzwlX4bx
4;Trevor you made my day. I'm at home sick with the flu and this really made my day
4;Very pretty ring!!! I have to write you soon, just so busy with my dad, family sick with flu /virus and more Hope you are great! xo
4;Home sick w/ flu watching Hobbit movies.Thought, no female element in them.Then this appeared as pure evil. Okay, then, we're good! pic.twitter.com/SDSLytCeAx
4;Shout out to @sarahib729 for surprising me with tea while I was home sick with the flu You're the best!
4;What an exciting afternoon. Sick in bed with flu like symptoms and sent out an email to my list of VIPs and get over 2,000 responses. NICE
4;- @NoMoSUCKERsh_t makes me FLU Sick & I love her to Pieces
4;Well I made it from the bed to the couch, so there's that... #sick #flu http:// ift.tt/2fKxIsF pic.twitter.com/4DcxaILqFZ
4;Well I made it from the bed to the couch, so there's that... #sick #flu @Lionsgate Apartments https://www. instagram.com/p/BNYB0dzgGKZ/
4;Listening to @Nick_Offerman #GumptionBook is the best way to pass the time while sick in bed with the flu . Enjoying it immensely.
4;Driving class done, the test is in about 1 week. Super excited! :) and for now, taking it easy since im sick with a stomach flu ..
4;I was sick for a wile but thx to the people that prayed for me i am feeling a little better i had the flu thx everybody that prayed thx
4;SOS sick af. Someone who loves me come to my apartment and make me some soup and bring DayQuil severece cold and flu ok thx
4;Hey babe it's ok! I'm sick with flu myself for the fifth day, so I understand. Hope you're better now! Love you too https:// twitter.com/he_is_gay_petr a/status/802918014849052672 …
4;You must be sick because you spelled flu wrong But hope you feel better love Wash ya hands! Sneeze in ya elbow! Something! @HunterRowland pic.twitter.com/DhhPwnAAzq
4;The behind the scenes / not so #glam side of Home of Temptations - being #sick as a #dog with the #flu BUT your #cat still loves you pic.twitter.com/kEUqGwdIps
4;'I'm me when I am sick in bed, all feverish with flu , so you stay close to care for me and watch the whole night through' @Elj_Estavillo
4;#fluseason is upon us #flu #sick #daynurse @Tesco #tesco #vitaminc @BootsUK pic.twitter.com/xm4P4RWsZ6
4;Happy Gobble Gobble Day! I am home sick with the flu , may you have a better day than me… https://www. instagram.com/p/BNNCjwehvOQ/
4;@KingJames @kevinlove @slashWisDom Kevin Love was unconscious on the eve of Thanksgiving! Nice game! #NBA #sick #flu #SmellingSalts
4;sick in bed with the flu but saw ur snapchat and started a game. Hope u will add me. Xoxo pic.twitter.com/bIrykHWGYi
4;Forever thankful for my friends and nays friends for giving @meyer_nathan the best birthday ever, when I am at home sick with the flu
4;. @ABasilioLCHDip @jassv_ lol thanks Andrea very sweet of you! I had flu that day and was sick ! Have a fab day!
4;Got the flu , and feeling sick as hell. Yes, very pathetic, on the bright side i can listen to good music, watch Netflix and chill
4;The night you send your roommate to see doctor, is also the night you get all his combo virus… #sick #flu #fever #cough #combo
4;Finally... A pro for wearing glasses. Anyone have any others? #glasses #flu #cold #sick https:// twitter.com/postsecret/sta tus/800143844121550848 …
4;Hey guys! I've been sick with the flu now for about 3 days and finally getting better. My plan is to stream but… https://www. twitch.tv/ch1nchillakill a/p/751301161479604218 …
4;Spending the day sooo sick in bed w/the flu ...so to keep warm, thought it was a perfect time to… https://www. instagram.com/p/BNAWZoEhe8H/
4;Hey @GabrielMacht I'm home sick with the flu , a #darvey selfie would make me feel so much better cc: @sarahgrafferty
4;On my couch sick with the flu . Glad MSU is playing with more energy than I have. Keep it up! #GoGreen
4;@hayynow my little sister is very sick with the flu & wanted to dance to soulja boy. thought you'd appreciate this. pic.twitter.com/Pl744burSm
4;Someone's Request Me #JoharJoshanda Happy Now #Sick #Winter #Flu @OnlineHCare pic.twitter.com/uSEf9Jmr5d
4;I've got the #Flu , Feel So #Icky . Anyone Else At Home Sick In Bed? Going to put on @LifetimeMOW and rest some more. #Hugs All - : )
4;View from my sick bed (I might have the flu ). Watching my two favorite shows: ST:DS9 & my boys on the baby monitor. pic.twitter.com/g6lb6YpIgg
4;gotta love being sick with your bestfriend and drinking starbucks medicine ball and trying not to die, i love flu season
4;#sick aff omg thank God better now #fever #flu #allergies
4;@markiplier @Jack_Septic_Eye I'm so sick today. Yay flu season. the only thing that let me smile today was watching ur videos. Thx so much
4;@FREDTHEGODSON Killd a fiend or 2,all for the hundreds thatr blu,they sick like they got the flu ,dope was a tan color hue,08 i made my debut
4;One good thing about retirement is you can get sick ( flu ) and not have to worry about your schedule/appts. You can enjoy just getting better
4;It's flu season on public transportation! If you might be sick have you considered: - good job now we're all gonna die - do better next time
4;@NestyXXX hi nesty my beautiful friend i cant wait till you do these for me im very sick now with flu hun wish me well i get better now xxx
4;Check out @unisouthampton 's brilliant new guide to preventing #flu and #cold http:// ow.ly/B9CM305Vg7k ( #sick #health ) pic.twitter.com/CCER9JXxwC
4;Day 2 of being sick with the flu , just eating dry toast and Keela, World’s Best Neighbor™, has it, too. Fun Times!
4;When that cold hits you out of nowhere - make sure you have a Sniffle Stick! you can find one in @myfitboxlife Fall Box! #cold #flu #sick pic.twitter.com/91vlB49vKf
4;Yep, I have the flu . Going to be down for the count for a bit. Very sick at the moment. But I'll survive! https:// twitter.com/nataliagrey01/ status/798190770029105152 …
4;@CreativeMondayz spilling from my flu sick hands. Check it out <3 thx pic.twitter.com/zlK6c4TYCV
4;Just packing for a week in @CenterParcsUK with the family for wife's birthday. 2 sick kids and man flu should make it interesting.
4;RT @I951SIRE : @RealSkipBayless your crazy like that glue ...you think you can outdo my one two thats sick like that flu
4;Happy Flu Season! Happily ever after means that when the hubby us sick you do everything you can to get him better.… pic.twitter.com/eRdn4UVZln
4;So grateful to be outdoors after a long week feeling so sick from the #flu . Go get your #flushot while you still can pic.twitter.com/tY9W7AXfkI
4;Thanks Pat. I'm glad you enjoyed it...and that you rarely get sick with a cold or flu . All the best to you!
4;Nothing better to do when you're sick with the Flu than a little family movie watching. tonight? Toy Story pic.twitter.com/om8HAczfQB
4;@Morning_Joe If anyone cares I have a kickass virus, sick as hell. Just got my flu shot last month too. Fuch!! Thanks trumph!
4;that's awesome definitely need it my daughter is always sick she's sick now with flu A :( #elliesafe
4;So I went & got my first flu shot today, we'll see how this goes. I've heard it works well for some people or it makes them really sick .
4;I mean physically sick ... Because I have the flu . I guess we'll see how this all shakes out in the morning. Goodnight!
4;Hope you'll consider me one day @ladygaga maybe today that I'm sick for the flu
4;Woo, gonna spend this election night to sick to move. At least I got out and voted before this cold/ flu /whatever hit
4;I'm loving the candidate pool so far for those interested in my new clothing line. I'm currently Sick ,let me recover from this flu first
4;@PointlessBlog I'm currently lying up sick with the flu and tonsillitis watching your vlog x pic.twitter.com/BjU0aILwf6
4;@Jack_Septic_Eye Hey Jack! Congrats! I'm sick with the flu but your new milestone made me extremely happy! I love you Jack!
4;...and finally...coffee #TheBeatles #Sick #Flu #Onedayillbebetter pic.twitter.com/c1zTK1jC77
4;@joebiggs2 my niece just took that new flu shot @drill with the reserves this weekend and she is really sick ! FYI
4;I was in bed sick with the flu but I got that let's go eat, I'm treating text so I got up out the bed like pic.twitter.com/0VYhUUm6o0
4;So, day 3 of my 9 days off - Decided to get the Flu Jab done! Sick of being ill all the time! Time for gaming now!
4;@NickBertke flu , in bed fighting urge to vomit, listening 2 Joburg Jam. Wife walks in says I look 2 happy 2 be sick . Thx for helping me m8
4;Fighting off a flu today, so you'll probably get a break from my uploads for the day, internet. You're welcome! #update #sick #nofun
4;Hello everyone... been sick since last Wednesday ( flu )... Hope you are all doing well. Say Hi when you get the chance
4;So #thankful for a #24hr @Walgreens on my way to a #morning #bike ride, so I can pick up the #meds I need to #function #today . #Sick #Flu
4;@America Nov 8, 2016 All AMERICANS should call in SICK with RED, WHITE & BLUE FLU stand in line. Vote TRUMP take country Back from ELITES. pic.twitter.com/FuTsMUy7cB
4;Yup. Definitely got sick on this trip. Full on flu hit overnight :( thanks to my friend who bought me DayQuil and NyQuil though!)
4;Hi Marta, me too sweetie. I'm sick with flu and bronchitis from two weeks. But better now. You're well?
4;@IAMQUEENLATIFAH home sick with flu but I get to watch Beautyshop and The secret life of bees, not too shabby!!
4;Hi Bro @JuliaSherLokid and you came for this film? me-no, because I get flu . I am sick so much already 3 weeks. but all ok, don't worry
4;that fool is sick in bed with PCD and the flu talking about working out! NEXT WEEK! Get better first silly.
4;Daughter & I are home sick w flu , binge watching #StargateAtlantis on @hulu . @PaulyMcGillion @JoeFlanigan @rachel_luttrell @PrideofGypsies
4;Being sick at home with the #flu is so not fun but at least I got my #client some great #press for next week! #PRLife #PRGirl #Publicist
4;I've caught a really strong flu .. So fascinated by my new toy I spend days with it. It's awesome!! #synthesizer #happy & #sick
4;yes my baby brother made me sick with flu ㅠㅠ thanks!!!
4;thanks Hun I'm sick if this bloody flu hope u have a gorgeous day xxx
4;Last night was fun with the kids. Of course one is sick from the flu now! #HalloweenInTheNorth pic.twitter.com/Wfenk0nhFz
4;I'm going to attempt to watch a movie ~together with my brother now, who lives 600km away & is sick w/ the flu . Technology is great :)
4;@SarahSpain You were hilarious on Around the Horn today. You made having the flu and being sick at home much more enjoyable.
4;I'm super excited for @WalkingDead_AMC however I'm more excited about the flu tablets I've just had so I can breathe #poorly #sick
4;@LadyTeamCLT @ImmaculateTrain thx 4 the great workout 2day! I really appreciate the opportunity- even if I am sick with the flu or something pic.twitter.com/vbBOG1dfQT
4;Sunday fun day should be a thing but your girl is sick in bed with the flu 2 days before her birthday
4;@toddchrisley Sick - flu for 4 days but you saying Chase, you're saving the strawberry quit fighting with the pineapple! just made my day
4;thanks to whoever gave everyone the flu @cv :) definitely :) love :) being :) sick :) while :) it's :) super :) nice :) outside
4;Still a wee bit productive, but got the #flu last night. Hope everyone has a good day! #sick #halloween
4;@FultonFootball get this one for me tonight. I'm home sick with the flu . I will see you guys soon. We are Fulton, we are Falcons!!! #24 pic.twitter.com/1fSoSCz9xU
4;. @urbanbohemian @keith_crescenzi I love this! And feel a lot better abt being sick for a week after my flu shot. I'm saving grannies!
4;It's #cold & #flu season! Feeling #sick already? Know the difference between them so you can take care of yourself! #UrgentCare #FluSeason pic.twitter.com/RYkCa2DyLQ
4;after being home sick for a few days finally I get back to normal life Good morning! #london #flu #cold ... http:// fb.me/3FNxBtkX4
4;When taking a shower makes you feel like you've run a marathon in hell, you've never been more human. #flu #sick pic.twitter.com/vcPQgWOb2u
4;Being sick sucks, so this is awesome! Tip: Make a plan for yourself. Find out where to get your flu shot and a time that works to get it. https:// twitter.com/Yvan_Baker/sta tus/790935041815764992 …
4;It's cold + flu season - make sure you have a #T1D sick day plan in case you catch something! https:// beyondtype1.org/cold-and-flu-a nd-what-to-do/ … pic.twitter.com/7ToKx45v3W
4;Out for a walk on my break. Oh yeah! Exercise is what this sick motha needs!! #fitness #flu #work
4;They make me happy. I got a flu but I'm happy. I'm sleepy, tired, sick but I'm happy. The happy me wanna sleep. Good night.
4;Ready to araound the bima city #pawai #flu #sick — feeling excited at Di Kota Bima http:// fb.me/QWb74rcA
4;You know I love you if I take care of you even if you have the flu . Cause nobody can afford to get sick in college, but you worth it.
4;Sick in bed w/ flu binge watching @RuPaulsDragRace & on #untucked I just heard @AdoreDelano mention @PeteBurnsICON a true icon #rippeteburns
4;Hey @ScreamQueens folk, @kirstiealley is sick , flu , contagious, best we wrap up now, everyone go home. Let's pick up on Thurs. regards! https:// twitter.com/kirstiealley/s tatus/790697168675844096 …
4;I have been too #flusick to wear #makeup this weekend ... but I don't care, I am putting all of it on my face today. It makes me happy!
4;Dying! So funny! #Repost @elisefaber with @repostapp ・・・ lol! #vegetables #blegh #sick #fall #autumn #cold #flu ... http:// fb.me/2RkMF3FxL
4;Welcome back Mr. Flu #flu #sick #snot #phlegm #mocoso #madridmemata #pornactor #pornlife pic.twitter.com/AzUltI4Pfu
4;After being sick and mia with the flu , it's time for some fun! Off to a photoshoot with @LadyLuckPinUps !!
4;Good morning #SouthBeach #UrgentCare is open today from 9AM-2PM see a #Doctor fast 1355 Alton Rd next 2 #cvs #MiamiBeach 3 #sick #flu
4;@Kwebbelkop @AzzyLand guys jus saw jordi q&a u guys r so damn hilarious I'm sick and u guys make me laugh even wen I have flu ur awesome
4;@jamesmaslow #FanArtFriday I made this for you! I'm sick with the flu and I hope you like this and follow me pic.twitter.com/Ah95s5vBRU
4;Hello, early weekend! ..only thanks to sick leave .. at least one good thing I'm getting out of the autumn flu from hell?
4;This #cold sure getting the best of me #sick #flu pic.twitter.com/CcTWIikQdF
4;Here's a flowchart to show you how we can help when it's afterhours & you're sitting at home sick with the #flu #iamsick #afterhours pic.twitter.com/5YhQGwakI1
4;Have a Blessed day Lots of Prayers going up for those who are sick and down with the flu . Be sweet ~ Be kind ~ Be... http:// fb.me/5I48hsTuu
4;can you check videos for sync and strange things for me pls, i am so sick here, flu , thanks <3
4;If uzi was a doctor uhm yeah, boy you so sick got the flu , yeah, vitamin C with some fluid, yeah
4;@NoMore2PartyUSA @debates @YouTube -I apologize for being sick with the flu , but I hope my point is made? #OpenDebates @DrJillStein https:// twitter.com/nomore2partyus a/status/788731041406070785 …
4;Happy Wednesday Twitterworld! MR N is sick today and I'm not at my best either. Still battling the flu . Have a great day! :) MRS N
4;aww. thanks guys! feeling pretty gubbed so off to bed now. *sorry you got sick Lydia, never heard of freshers flu !
4;I love how the two ways to say I have flu like symptoms could be good things, I'm sick af or I'm so damn ill lol
4;Hello #vicks #vapourrub my knight in shining armour #bwithblueblig #sick #flu
